# vx vy dx
9.746792477237664798e+01 9.189640760251037932e+01 1.831734570895956494e+03
7.322790135433265846e+01 9.869085001086916975e+01 1.471973139066257090e+03
7.097707928751680129e+01 7.203895997806289131e+01 1.029240959855830170e+03
4.685632469403193312e+01 8.829570714065263815e+01 8.269869713035445784e+02
6.506182808708346954e+01 7.621107887734284247e+01 1.008738905971701570e+03
6.139018465208235398e+01 6.838576129521706548e+01 8.589548488352622826e+02
9.533407245916400541e+01 5.962249809623968133e+01 1.153443092419802042e+03
7.375168710798445204e+01 6.809036459506552319e+01 1.023866428935988097e+03
5.709342755230646560e+01 7.970552446170191274e+01 9.356237058114878664e+02
6.987082868351477316e+01 7.706849879939838388e+01 1.097744826021026029e+03
1.075182463267647819e+02 6.619801244609780611e+01 1.445114138989313915e+03
9.277086656502424944e+01 6.814662129060073426e+01 1.285875246436767384e+03
6.148431587005015331e+01 1.050691806368448624e+02 1.315073834254488474e+03
6.618228287254365227e+01 1.071764291414404511e+02 1.446815600883215893e+03
8.299266821700643959e+01 6.014641853745408895e+01 1.013758935188398027e+03
7.901072753765640755e+01 7.415489888132778162e+01 1.193165712420840464e+03
7.404186883919311413e+01 1.202284533871597887e+02 1.816731665684211293e+03
1.003501681908794581e+02 6.797097179361990982e+01 1.393282628967036999e+03
6.893649708513945029e+01 8.507561319064463135e+01 1.197441464277539126e+03
9.333466220594088725e+01 9.822199582279694141e+01 1.859965340916226069e+03
8.966145914338953560e+01 8.409912152689737752e+01 1.525921635579681151e+03
5.660769670440569712e+01 7.211557630693717158e+01 8.437976575863214066e+02
7.133603636023140382e+01 7.786492105693319843e+01 1.127325818505569259e+03
6.828540186918344546e+01 8.855631196708145580e+01 1.232939261226243389e+03
8.103428190276844134e+01 7.550432394151394533e+01 1.230538542758889889e+03
7.413234760147715008e+01 8.794035818276051941e+01 1.336704098114264298e+03
8.464177177955090770e+01 6.646495284782585600e+01 1.155347087319009916e+03
6.629886631352157167e+01 8.875796284145052084e+01 1.215022269536539625e+03
6.634206790480456561e+01 5.581997246939473456e+01 7.525019012326349639e+02
6.239293222016299012e+01 6.948533555270475404e+01 8.808879350102316721e+02
9.243822537900202008e+01 9.981494061887848090e+01 1.893818125690047509e+03
8.539523207553754958e+01 1.014732082126097055e+02 1.766410597328323547e+03
6.342019016864195180e+01 7.631565050102523173e+01 1.001428740071331504e+03
6.929029243201308930e+01 7.083838961250191346e+01 9.962832701315967370e+02
5.496542706361205433e+01 6.975146422053177275e+01 7.720487548021714019e+02
4.456464000740831466e+01 7.869558133515320719e+01 7.048743123327583362e+02
6.707136010201077170e+01 8.209112243399462727e+01 1.113644462734531544e+03
5.631348269263465767e+01 9.363573194284664680e+01 1.080895483942947294e+03
8.204233840328757310e+01 7.803836667600802457e+01 1.295496418508844954e+03
7.472032679978907765e+01 6.052011107211416174e+01 9.187485518880988593e+02
1.072625943417066878e+02 6.111058653540875696e+01 1.345525475647303892e+03
1.078263574256273643e+02 9.536554095211603510e+01 2.101685672254454403e+03
8.232811637132675742e+01 5.969939531829960799e+01 9.773585078018286367e+02
5.061023276496987933e+01 6.658056688757788777e+01 6.771582370113142133e+02
9.190941983284622552e+01 6.277454859031570322e+01 1.179180705428999318e+03
7.512725897771204586e+01 1.002258261003378976e+02 1.545771174240871915e+03
9.933327522642183283e+01 7.793489001434909369e+01 1.564094232366723190e+03
7.619145513330461483e+01 7.914679138228677857e+01 1.232010866970405232e+03
9.044298174869204843e+01 9.788214017683404222e+01 1.799449960842793416e+03
8.155631654566401778e+01 9.378745367398504129e+01 1.546590114587501148e+03
9.948753656695249958e+01 7.037011958252574573e+01 1.431709138346386908e+03
6.606059852902603780e+01 1.154217039716001523e+02 1.566559583311298184e+03
6.898299770726845281e+01 9.186685745774499878e+01 1.317401425179056105e+03
7.494783005695644817e+01 9.646447479279211734e+01 1.495690223963335256e+03
5.579914529758345054e+01 9.023318202735248406e+01 1.033853835392687415e+03
7.649552150867035039e+01 6.320016690606297516e+01 9.952878698024743471e+02
9.124995773620807427e+01 6.744214063432241346e+01 1.265271653921402276e+03
6.780670712227151853e+01 7.008972482121882308e+01 9.699341567158062389e+02
7.576511236331610633e+01 9.283258225141169362e+01 1.452900745822909812e+03
9.767106441578481224e+01 8.263004992951232452e+01 1.641123838213904719e+03
5.816488363548654661e+01 8.241848161341003731e+01 9.731575192415891706e+02
9.056413484995094620e+01 8.538501923759228873e+01 1.580594379646242714e+03
7.210703429622979854e+01 6.988013271559084671e+01 1.028061755707778048e+03
9.746866981832178567e+01 9.390753902474597226e+01 1.858512462218948031e+03
5.522530742920203295e+01 8.264337139880635164e+01 9.212550742685396017e+02
7.489653645748887811e+01 6.507746311227080582e+01 1.000076758378986483e+03
9.910564941026669317e+01 9.732761506341361724e+01 1.948206394747578770e+03
9.284956871141237400e+01 6.815228645981660804e+01 1.285175059081806012e+03
5.898251672034130166e+01 7.479744214657458201e+01 8.910171500872221486e+02
6.787074897901942450e+01 9.736715346636644597e+01 1.333127419708862590e+03
8.912669333498736535e+01 9.893644080994255319e+01 1.797788099300155864e+03
7.760779164975632227e+01 8.969738117394265942e+01 1.421345928433695690e+03
7.539049768751129932e+01 5.562532798198074602e+01 8.555249000093807581e+02
6.866416345840090685e+01 7.678095249382526788e+01 1.085300145490431078e+03
9.457618704588917069e+01 1.069949643101455194e+02 2.082186358328865026e+03
7.984477419038950075e+01 8.012483773023852507e+01 1.312564466516144648e+03
7.480565613895790023e+01 8.994601807069962263e+01 1.379980426457743306e+03
9.593206221234825648e+01 1.017809629285099646e+02 2.010877031925533402e+03
8.448489507027569800e+01 7.185978945021933839e+01 1.223682677829910972e+03
8.147167367906496338e+01 7.976039309459240201e+01 1.319139503498965723e+03
7.152496278407735986e+01 8.076994596638890300e+01 1.192990830070538550e+03
8.519003538623836391e+01 8.914574307175354306e+01 1.543458640533054904e+03
1.065063058615098868e+02 3.674722188230347797e+01 8.023725209249629415e+02
1.122961839674263302e+02 7.563533507486904739e+01 1.750154553815994177e+03
8.902933087292021241e+01 7.853892334634535644e+01 1.416614413029764137e+03
9.613513422865044333e+01 5.199302157994900853e+01 1.024506161229308191e+03
1.028831682636912745e+02 7.454501198013743135e+01 1.568629494480794847e+03
9.142372165769369019e+01 8.836765381274028641e+01 1.650736436126947410e+03
8.458456891993668592e+01 8.046869082785428873e+01 1.394625578222703325e+03
8.585020887512183663e+01 8.109093780917939398e+01 1.427868739055521701e+03
6.977574958506838243e+01 4.289642724036767873e+01 6.126367594272812767e+02
7.436456013120204034e+01 7.951258868641849631e+01 1.200042742568736458e+03
7.663157380978135791e+01 7.265723240148200546e+01 1.127067658491488373e+03
8.970653373163361266e+01 7.959233529408589902e+01 1.453936552560426662e+03
9.977344528900158593e+01 9.117228489972613659e+01 1.839282644430539676e+03
1.052314581543948293e+02 9.539887462005121677e+01 2.046254303605186124e+03
8.757003251527339671e+01 8.795207551809936319e+01 1.561279359293104335e+03
6.943912518912705423e+01 7.920545159562905724e+01 1.124970719643815983e+03
8.283140408709473945e+01 9.907066233854726534e+01 1.661446243627693093e+03
9.022569142706831258e+01 8.106000103302874038e+01 1.491583682312531209e+03
7.406637433088232569e+01 4.791329402384352676e+01 7.612703007859367972e+02
6.914511077433830621e+01 7.716230556858684508e+01 1.085345415578565280e+03
9.103990994206836262e+01 6.628121512927789638e+01 1.215672227816185796e+03
8.172922668118326328e+01 9.798233255469497749e+01 1.631809414723510372e+03
6.344274011352155185e+01 7.122310359257228640e+01 9.402052042290666805e+02
7.615607542577504319e+01 9.734352780100925884e+01 1.516026399121295754e+03
6.155540043798041694e+01 7.185019827864176989e+01 8.991948640887558213e+02
8.082230134420628076e+01 8.874386217215133854e+01 1.457163534690746474e+03
8.628353900905497653e+01 5.936027841163446794e+01 1.037861438367909614e+03
9.269633956444019418e+01 6.200389399563559323e+01 1.197392393925162423e+03
7.290477168490670579e+01 5.975449533827317339e+01 8.772114441335256743e+02
8.506504849087201592e+01 1.030585562455428601e+02 1.789807215861301074e+03
8.758940541770373045e+01 7.488145612377212501e+01 1.324193312592320126e+03
7.241504470244751701e+01 7.673731627295246938e+01 1.148146869758089906e+03
9.429329473324749245e+01 9.342467613449697694e+01 1.799062556904791791e+03
7.521036580667198734e+01 6.843653774320154071e+01 1.026768351494125000e+03
6.817958465803282309e+01 1.045230520356459607e+02 1.441589998791331482e+03
8.812180871619354150e+01 6.290729506649019243e+01 1.124009444731338817e+03
9.201924254962713690e+01 6.926467344088646882e+01 1.306961352193864059e+03
5.120998760887361811e+01 8.709308170113196468e+01 8.963868107934772524e+02
6.648653334481225841e+01 1.076210339364164952e+02 1.472130835454204771e+03
8.405340743213380961e+01 5.124520473795475084e+01 8.766109009161302765e+02
6.991088818773937419e+01 8.734838598103013396e+01 1.248105704099193645e+03
9.838856814293062314e+01 9.678555013877728186e+01 1.954681383573924222e+03
8.707346887958718185e+01 8.259667862138374517e+01 1.470288673433304666e+03
7.738057099277942541e+01 5.503782996114257742e+01 8.716930627742301567e+02
7.501396337388757729e+01 8.081062048131832398e+01 1.239367251626080360e+03
7.328817067246635020e+01 7.212809471856186860e+01 1.075683567176762836e+03
7.600017558781048876e+01 8.170902261865538208e+01 1.254614697133898517e+03
7.943174830225913752e+01 6.166023309556454990e+01 1.000940222157405628e+03
8.211349771199112979e+01 6.096842758472840273e+01 1.023628087018449492e+03
1.062993163776901895e+02 1.007854536535125902e+02 2.191945790500243220e+03
9.888152610558402955e+01 4.222696165805729152e+01 8.558709625025661580e+02
7.755171945198821959e+01 9.646764035319048958e+01 1.511990290259065887e+03
7.228095561757423582e+01 8.339045048742903532e+01 1.216795872293299908e+03
1.008910668667527233e+02 7.205198214707094451e+01 1.478038573439129323e+03
9.176779971492241827e+01 8.740112850032814151e+01 1.638931620536673563e+03
6.087990887670808604e+01 7.725408070039665631e+01 9.686247205742583901e+02
1.207296516573758254e+02 6.937585897091378229e+01 1.714433328941579020e+03
7.589528118410576951e+01 6.473474099620229083e+01 1.008465749370859726e+03
5.726207047968979680e+01 6.721213287677130666e+01 7.688202405278949527e+02
6.043114751589112643e+01 4.188575035286984871e+01 4.972679428898350125e+02
6.677914082750564262e+01 7.998284385151345077e+01 1.109221178444431189e+03
5.811898384864825573e+01 7.270968352820788994e+01 8.764785122214891544e+02
8.998771838569024339e+01 8.841950577511946108e+01 1.595148355486051742e+03
1.208348868463817780e+02 5.317253089224403340e+01 1.283088705002688130e+03
9.965381447403986215e+01 8.368929102951835830e+01 1.699424580103401922e+03
7.976185949653671514e+01 7.772045716434057283e+01 1.282067648050889602e+03
7.810264419777652734e+01 1.008412942961736860e+02 1.597643580142352675e+03
7.026999386663274549e+01 8.668637756838468533e+01 1.243285711859712592e+03
1.264693619691166475e+02 1.050788525382532441e+02 2.719425366595388368e+03
9.083504396987385121e+01 6.557278449678418042e+01 1.217196072419779284e+03
8.433121496668006500e+01 9.716743695721116580e+01 1.673278836132638617e+03
5.928907600290212088e+01 8.668476920102523309e+01 1.048365015439672561e+03
7.399000873087973673e+01 5.588889824881754720e+01 8.390585710799114167e+02
7.991544451706843688e+01 5.880463089816188926e+01 9.671455955618356484e+02
5.327114602144446565e+01 9.312704695016515188e+01 1.009133402468477584e+03
6.739396180248431278e+01 8.824782110694573589e+01 1.221271371973395617e+03
6.911364335918962354e+01 7.416477791761073490e+01 1.041250671144488479e+03
6.740297375341883424e+01 1.146073501127515613e+02 1.583853232861521747e+03
6.574711461495861897e+01 9.741448514368460110e+01 1.308889142101206744e+03
8.307317929439102500e+01 8.038089957024060084e+01 1.349753923963124180e+03
9.167785105857520023e+01 8.505654030971899715e+01 1.557115926346474225e+03
6.787334101032337230e+01 7.559441294636593511e+01 1.049047045500009290e+03
5.789039758106601141e+01 7.697909275526758677e+01 9.118627857624121589e+02
6.100132258020757803e+01 6.205918274915749322e+01 7.909132550734329925e+02
7.462639603110879705e+01 7.492622625484955279e+01 1.134455018815918947e+03
4.926106433547924013e+01 9.635221008639997820e+01 9.640770141979742220e+02
7.862233492108747157e+01 1.051529231744258652e+02 1.690064500198712039e+03
7.112764175740201722e+01 1.038153338038535765e+02 1.510351272534112240e+03
9.185095358566459822e+01 6.423907704648399886e+01 1.208201021093101417e+03
6.728439372272559638e+01 7.364139816643245240e+01 9.991996779310528609e+02
7.628615127198919765e+01 7.757418789076776022e+01 1.228864253006779109e+03
6.570781738526092397e+01 8.216125199013758618e+01 1.083770377837626938e+03
5.208704159589437666e+01 7.795535588691714679e+01 8.102008958238623109e+02
7.876654181699898061e+01 8.467054983824129977e+01 1.348835349595307207e+03
9.742109834558102932e+01 9.285186763648381714e+01 1.857959431138544915e+03
6.148983730184454544e+01 1.000132559467019462e+02 1.249129067305523677e+03
4.738697325202055310e+01 8.418589598943164276e+01 8.279541499016669377e+02
8.163489104426137999e+01 9.043915389594877752e+01 1.504067550178480133e+03
8.549788096874962662e+01 6.983112634006019448e+01 1.225864840179187695e+03
7.989015278707451273e+01 6.712858912153211577e+01 1.094813072989295051e+03
7.126075856780478546e+01 6.349816315810427625e+01 9.290973946465503559e+02
9.045768463304406737e+01 8.549162131664552078e+01 1.591666847659748782e+03
7.435254508773969917e+01 5.164403561342869864e+01 7.809466195413425567e+02
9.604481045355429103e+01 7.263669574214553393e+01 1.413391069972008609e+03
5.192107220857640471e+01 5.716539006320597593e+01 5.937601155527713672e+02
7.127062007994084070e+01 1.168941908818005118e+02 1.701744223280689312e+03
8.514744791786020528e+01 7.355796686645265936e+01 1.265687041222583275e+03
1.160203276898084823e+02 8.465729729758766098e+01 2.006555837038386244e+03
7.978219565230637045e+01 9.160497055740002281e+01 1.498781640318784412e+03
8.521437419254029066e+01 7.644422921827363382e+01 1.318429901258230302e+03
9.937428252643687188e+01 7.348915678695028930e+01 1.484883772408923278e+03
7.340728453504841866e+01 6.824871546597040606e+01 1.016850581326421434e+03
1.004544321607562267e+02 9.239219507333659465e+01 1.889731674325862286e+03
7.594435201118614032e+01 1.019490343486049966e+02 1.589999276188458225e+03
7.540406807977724668e+01 5.673941756480655840e+01 8.760165539340846408e+02
6.975843081838617366e+01 1.003316227680666799e+02 1.431689307300787959e+03
7.764401832393389213e+01 8.285417604972199968e+01 1.309857201145283625e+03
1.094361863459179318e+02 6.922476410540249958e+01 1.524006062068951223e+03
5.953481844112477006e+01 8.396504550755122409e+01 1.017595980532463045e+03
7.532136497884501125e+01 8.746478316586174628e+01 1.371575384268216794e+03
7.468723524410513903e+01 9.181182697836908346e+01 1.404097019025961345e+03
7.957959794564945355e+01 8.183988284490376941e+01 1.328787932994352104e+03
1.062950846385251822e+02 1.008102002851161672e+02 2.189049937947778290e+03
5.525789727319552469e+01 7.545332428239031231e+01 8.491520685894287226e+02
1.072434972426774777e+02 7.896720127478239704e+01 1.729118325690923257e+03
7.075527094633270053e+01 8.987407651372080863e+01 1.298252020798975082e+03
7.617248600652976620e+01 6.199553351725473505e+01 9.547422932201519643e+02
6.951257301042345205e+01 7.640188889579759746e+01 1.065096329790604614e+03
7.489635692891916108e+01 1.013236033552575179e+02 1.565295553084795301e+03
7.300366266408086346e+01 8.578852282800940543e+01 1.289822023811572990e+03
